ID,original_Descrizione Regione,original_Codice Azienda,original_Tipo Azienda,original_Codice struttura,original_Subcodice,original_Denominazione Struttura/Stabilimento,original_Indirizzo,original_Codice Comune,original_Comune,original_Sigla Provincia,original_Codice tipo struttura,original_Descrizione tipo struttura,original_Codice disciplina,original_Descrizione disciplina,original_Tipo di Disciplina,original_N° Reparti,original_Posti letto degenza ordinaria,original_Posti letto degenza a pagamento,original_Posti letto Day Hospital,original_Posti letto Day Surgery,original_Totale posti letto,lat,lon,formatted,name,housenumber,street,postcode,district,suburb,city,county,county_code,state,state_code,country,country_code,confidence,confidence_city_level,confidence_street_level
54,LAZIO,201,1,120073,,OSPEDALE SAN CARLO DI NANCY,VIA AURELIA 275,58091,ROMA,RM,4,"Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968",9,CHIRURGIA GENERALE,ACUTI,1,28,2,0,0,30,41.898331,12.439068,"Via Aurelia, 275, 00165 Roma Roma, Italia",,275,Via Aurelia,165,Roma,Aurelio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
55,LAZIO,201,1,120073,,OSPEDALE SAN CARLO DI NANCY,VIA AURELIA 275,58091,ROMA,RM,4,"Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968",10,CHIRURGIA MAXILLO FACCIALE,ACUTI,1,0,2,0,0,2,41.898331,12.439068,"Via Aurelia, 275, 00165 Roma Roma, Italia",,275,Via Aurelia,165,Roma,Aurelio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
56,LAZIO,201,1,120073,,OSPEDALE SAN CARLO DI NANCY,VIA AURELIA 275,58091,ROMA,RM,4,"Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968",12,CHIRURGIA PLASTICA,ACUTI,1,0,2,0,0,2,41.898331,12.439068,"Via Aurelia, 275, 00165 Roma Roma, Italia",,275,Via Aurelia,165,Roma,Aurelio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
57,LAZIO,201,1,120073,,OSPEDALE SAN CARLO DI NANCY,VIA AURELIA 275,58091,ROMA,RM,4,"Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968",13,CHIRURGIA TORACICA,ACUTI,1,0,2,0,0,2,41.898331,12.439068,"Via Aurelia, 275, 00165 Roma Roma, Italia",,275,Via Aurelia,165,Roma,Aurelio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
58,LAZIO,201,1,120073,,OSPEDALE SAN CARLO DI NANCY,VIA AURELIA 275,58091,ROMA,RM,4,"Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968",14,CHIRURGIA VASCOLARE,ACUTI,1,0,2,0,0,2,41.898331,12.439068,"Via Aurelia, 275, 00165 Roma Roma, Italia",,275,Via Aurelia,165,Roma,Aurelio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
59,LAZIO,201,1,120073,,OSPEDALE SAN CARLO DI NANCY,VIA AURELIA 275,58091,ROMA,RM,4,"Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968",26,MEDICINA GENERALE,ACUTI,1,30,1,0,0,31,41.898331,12.439068,"Via Aurelia, 275, 00165 Roma Roma, Italia",,275,Via Aurelia,165,Roma,Aurelio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
60,LAZIO,201,1,120073,,OSPEDALE SAN CARLO DI NANCY,VIA AURELIA 275,58091,ROMA,RM,4,"Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968",30,NEUROCHIRURGIA,ACUTI,1,0,2,0,0,2,41.898331,12.439068,"Via Aurelia, 275, 00165 Roma Roma, Italia",,275,Via Aurelia,165,Roma,Aurelio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
61,LAZIO,201,1,120073,,OSPEDALE SAN CARLO DI NANCY,VIA AURELIA 275,58091,ROMA,RM,4,"Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968",32,NEUROLOGIA,ACUTI,1,0,2,0,0,2,41.898331,12.439068,"Via Aurelia, 275, 00165 Roma Roma, Italia",,275,Via Aurelia,165,Roma,Aurelio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
62,LAZIO,201,1,120073,,OSPEDALE SAN CARLO DI NANCY,VIA AURELIA 275,58091,ROMA,RM,4,"Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968",34,OCULISTICA,ACUTI,1,1,2,0,0,3,41.898331,12.439068,"Via Aurelia, 275, 00165 Roma Roma, Italia",,275,Via Aurelia,165,Roma,Aurelio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
63,LAZIO,201,1,120073,,OSPEDALE SAN CARLO DI NANCY,VIA AURELIA 275,58091,ROMA,RM,4,"Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968",36,ORTOPEDIA E TRAUMATOLOGIA,ACUTI,1,30,3,0,0,33,41.898331,12.439068,"Via Aurelia, 275, 00165 Roma Roma, Italia",,275,Via Aurelia,165,Roma,Aurelio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
64,LAZIO,201,1,120073,,OSPEDALE SAN CARLO DI NANCY,VIA AURELIA 275,58091,ROMA,RM,4,"Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968",37,OSTETRICIA E GINECOLOGIA,ACUTI,1,15,3,0,0,18,41.898331,12.439068,"Via Aurelia, 275, 00165 Roma Roma, Italia",,275,Via Aurelia,165,Roma,Aurelio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
65,LAZIO,201,1,120073,,OSPEDALE SAN CARLO DI NANCY,VIA AURELIA 275,58091,ROMA,RM,4,"Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968",38,OTORINOLARINGOIATRIA,ACUTI,1,10,2,0,0,12,41.898331,12.439068,"Via Aurelia, 275, 00165 Roma Roma, Italia",,275,Via Aurelia,165,Roma,Aurelio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
66,LAZIO,201,1,120073,,OSPEDALE SAN CARLO DI NANCY,VIA AURELIA 275,58091,ROMA,RM,4,"Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968",43,UROLOGIA,ACUTI,1,20,2,0,0,22,41.898331,12.439068,"Via Aurelia, 275, 00165 Roma Roma, Italia",,275,Via Aurelia,165,Roma,Aurelio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
67,LAZIO,201,1,120073,,OSPEDALE SAN CARLO DI NANCY,VIA AURELIA 275,58091,ROMA,RM,4,"Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968",49,TERAPIA INTENSIVA,ACUTI,1,5,4,0,0,9,41.898331,12.439068,"Via Aurelia, 275, 00165 Roma Roma, Italia",,275,Via Aurelia,165,Roma,Aurelio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
68,LAZIO,201,1,120073,,OSPEDALE SAN CARLO DI NANCY,VIA AURELIA 275,58091,ROMA,RM,4,"Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968",50,UNITA` CORONARICA,ACUTI,1,0,4,0,0,4,41.898331,12.439068,"Via Aurelia, 275, 00165 Roma Roma, Italia",,275,Via Aurelia,165,Roma,Aurelio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
69,LAZIO,201,1,120073,,OSPEDALE SAN CARLO DI NANCY,VIA AURELIA 275,58091,ROMA,RM,4,"Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968",68,PNEUMOLOGIA,ACUTI,1,0,2,0,0,2,41.898331,12.439068,"Via Aurelia, 275, 00165 Roma Roma, Italia",,275,Via Aurelia,165,Roma,Aurelio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
70,LAZIO,201,1,120073,,OSPEDALE SAN CARLO DI NANCY,VIA AURELIA 275,58091,ROMA,RM,4,"Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968",98,DAY SURGERY,ACUTI,1,0,0,0,14,14,41.898331,12.439068,"Via Aurelia, 275, 00165 Roma Roma, Italia",,275,Via Aurelia,165,Roma,Aurelio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
71,LAZIO,201,1,120074,,OSP. GEN. DI ZONA 'CRISTO RE',VIA DELLE CALASANZIANE 25,58091,ROMA,RM,4,"Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968",2,DAY HOSPITAL,ACUTI,1,0,0,5,0,5,41.918536,12.421075,"Via Delle Calasanziane, 25, 00167 Roma Roma, Italia",,25,Via Delle Calasanziane,167,Roma,Primavalle,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
72,LAZIO,201,1,120074,,OSP. GEN. DI ZONA 'CRISTO RE',VIA DELLE CALASANZIANE 25,58091,ROMA,RM,4,"Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968",9,CHIRURGIA GENERALE,ACUTI,1,18,2,0,0,20,41.918536,12.421075,"Via Delle Calasanziane, 25, 00167 Roma Roma, Italia",,25,Via Delle Calasanziane,167,Roma,Primavalle,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
73,LAZIO,201,1,120074,,OSP. GEN. DI ZONA 'CRISTO RE',VIA DELLE CALASANZIANE 25,58091,ROMA,RM,4,"Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968",26,MEDICINA GENERALE,ACUTI,2,33,11,0,0,44,41.918536,12.421075,"Via Delle Calasanziane, 25, 00167 Roma Roma, Italia",,25,Via Delle Calasanziane,167,Roma,Primavalle,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
74,LAZIO,201,1,120074,,OSP. GEN. DI ZONA 'CRISTO RE',VIA DELLE CALASANZIANE 25,58091,ROMA,RM,4,"Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968",36,ORTOPEDIA E TRAUMATOLOGIA,ACUTI,2,26,2,0,0,28,41.918536,12.421075,"Via Delle Calasanziane, 25, 00167 Roma Roma, Italia",,25,Via Delle Calasanziane,167,Roma,Primavalle,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
75,LAZIO,201,1,120074,,OSP. GEN. DI ZONA 'CRISTO RE',VIA DELLE CALASANZIANE 25,58091,ROMA,RM,4,"Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968",37,OSTETRICIA E GINECOLOGIA,ACUTI,1,42,5,0,0,47,41.918536,12.421075,"Via Delle Calasanziane, 25, 00167 Roma Roma, Italia",,25,Via Delle Calasanziane,167,Roma,Primavalle,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
76,LAZIO,201,1,120074,,OSP. GEN. DI ZONA 'CRISTO RE',VIA DELLE CALASANZIANE 25,58091,ROMA,RM,4,"Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968",38,OTORINOLARINGOIATRIA,ACUTI,1,4,0,0,0,4,41.918536,12.421075,"Via Delle Calasanziane, 25, 00167 Roma Roma, Italia",,25,Via Delle Calasanziane,167,Roma,Primavalle,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
77,LAZIO,201,1,120074,,OSP. GEN. DI ZONA 'CRISTO RE',VIA DELLE CALASANZIANE 25,58091,ROMA,RM,4,"Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968",43,UROLOGIA,ACUTI,1,18,2,0,0,20,41.918536,12.421075,"Via Delle Calasanziane, 25, 00167 Roma Roma, Italia",,25,Via Delle Calasanziane,167,Roma,Primavalle,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
78,LAZIO,201,1,120074,,OSP. GEN. DI ZONA 'CRISTO RE',VIA DELLE CALASANZIANE 25,58091,ROMA,RM,4,"Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968",49,TERAPIA INTENSIVA,ACUTI,2,14,0,0,0,14,41.918536,12.421075,"Via Delle Calasanziane, 25, 00167 Roma Roma, Italia",,25,Via Delle Calasanziane,167,Roma,Primavalle,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
79,LAZIO,201,1,120074,,OSP. GEN. DI ZONA 'CRISTO RE',VIA DELLE CALASANZIANE 25,58091,ROMA,RM,4,"Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968",62,NEONATOLOGIA,ACUTI,1,8,0,0,0,8,41.918536,12.421075,"Via Delle Calasanziane, 25, 00167 Roma Roma, Italia",,25,Via Delle Calasanziane,167,Roma,Primavalle,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
80,LAZIO,201,1,120074,,OSP. GEN. DI ZONA 'CRISTO RE',VIA DELLE CALASANZIANE 25,58091,ROMA,RM,4,"Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968",94,TERAPIA SEMI-INTENSIVA,ACUTI,1,4,0,0,0,4,41.918536,12.421075,"Via Delle Calasanziane, 25, 00167 Roma Roma, Italia",,25,Via Delle Calasanziane,167,Roma,Primavalle,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
81,LAZIO,201,1,120074,,OSP. GEN. DI ZONA 'CRISTO RE',VIA DELLE CALASANZIANE 25,58091,ROMA,RM,4,"Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968",98,DAY SURGERY,ACUTI,1,0,0,0,10,10,41.918536,12.421075,"Via Delle Calasanziane, 25, 00167 Roma Roma, Italia",,25,Via Delle Calasanziane,167,Roma,Primavalle,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
82,LAZIO,201,1,120079,,CASA DI CURA VILLA DOMELIA S.R.L.,VIA ARBE N.3,58091,ROMA,RM,5.1,Casa di cura privata accreditata,2,DAY HOSPITAL,ACUTI,1,0,0,7,0,7,41.942661,12.53332,"Via Arbe, 3, 00141 Roma Roma, Italia",,3,Via Arbe,141,Roma,Monte Sacro,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
83,LAZIO,201,1,120079,,CASA DI CURA VILLA DOMELIA S.R.L.,VIA ARBE N.3,58091,ROMA,RM,5.1,Casa di cura privata accreditata,26,MEDICINA GENERALE,ACUTI,1,60,0,0,0,60,41.942661,12.53332,"Via Arbe, 3, 00141 Roma Roma, Italia",,3,Via Arbe,141,Roma,Monte Sacro,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
84,LAZIO,201,1,120079,,CASA DI CURA VILLA DOMELIA S.R.L.,VIA ARBE N.3,58091,ROMA,RM,5.1,Casa di cura privata accreditata,60,LUNGODEGENTI,LUNGODEGENZA,1,21,0,0,0,21,41.942661,12.53332,"Via Arbe, 3, 00141 Roma Roma, Italia",,3,Via Arbe,141,Roma,Monte Sacro,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
85,LAZIO,201,1,120087,,CASA DI CURA POLICLINICO ITALIA,PIAZZA DEL CAMPIDANO 6,58091,ROMA,RM,5.1,Casa di cura privata accreditata,56,RECUPERO E RIABILITAZIONE,RIABILITAZIONE,1,72,0,8,0,80,41.916214,12.522339,"Piazza Del Campidano, 6, 00162 Roma Roma, Italia",,6,Piazza Del Campidano,162,Roma,Nomentano,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
86,LAZIO,201,1,120105,,CASA DI CURA MARCO POLO,VIA MARCO POLO 41,58091,ROMA,RM,5.1,Casa di cura privata accreditata,64,ONCOLOGIA,ACUTI,1,20,0,9,0,29,41.90036,12.49575,"Roma (Roma), LAZ, Italia",,,,,Roma,,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.25,1,
87,LAZIO,201,1,120115,,CASA DI CURA SANTA FAMIGLIA,VIA DEI GRACCHI 134,58091,ROMA,RM,5.1,Casa di cura privata accreditata,37,OSTETRICIA E GINECOLOGIA,ACUTI,1,54,0,0,6,60,41.9090534,12.4649679,"Casa di Cura Santa Famiglia, Via dei Gracchi, 134, 00192 Roma Roma, Italia",Casa di Cura Santa Famiglia,134,Via dei Gracchi,192,,Municipio Roma I,Roma,Roma,RM,Lazio,LAZ,Italia,it,1,1,1
88,LAZIO,201,1,120115,,CASA DI CURA SANTA FAMIGLIA,VIA DEI GRACCHI 134,58091,ROMA,RM,5.1,Casa di cura privata accreditata,62,NEONATOLOGIA,ACUTI,1,8,0,0,0,8,41.9090534,12.4649679,"Casa di Cura Santa Famiglia, Via dei Gracchi, 134, 00192 Roma Roma, Italia",Casa di Cura Santa Famiglia,134,Via dei Gracchi,192,,Municipio Roma I,Roma,Roma,RM,Lazio,LAZ,Italia,it,1,1,1
89,LAZIO,201,1,120146,,CASA DI CURA S.RITA DA CASCIA,VIA DEGLI SCIPIONI  130,58091,ROMA,RM,5.1,Casa di cura privata accreditata,56,RECUPERO E RIABILITAZIONE,RIABILITAZIONE,1,30,0,0,0,30,41.909151,12.460529,"Via Degli Scipioni, 130A, 00192 Roma Roma, Italia",,130A,Via Degli Scipioni,192,Roma,Prati,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.855,1,1
90,LAZIO,201,1,120159,,CASA DI CURA NUOVA VILLA CLAUDIA,VIA FLAMINIA NUOVA 280,58091,ROMA,RM,5.1,Casa di cura privata accreditata,37,OSTETRICIA E GINECOLOGIA,ACUTI,1,12,0,0,3,15,41.953807,12.474459,"Via Flaminia Nuova, 280, 00191 Roma Roma, Italia",,280,Via Flaminia Nuova,191,Roma,Tor di Quinto,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
91,LAZIO,201,1,120159,,CASA DI CURA NUOVA VILLA CLAUDIA,VIA FLAMINIA NUOVA 280,58091,ROMA,RM,5.1,Casa di cura privata accreditata,43,UROLOGIA,ACUTI,1,19,0,0,1,20,41.953807,12.474459,"Via Flaminia Nuova, 280, 00191 Roma Roma, Italia",,280,Via Flaminia Nuova,191,Roma,Tor di Quinto,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
92,LAZIO,201,1,120163,,CASA DI CURA SAN FELICIANO,"VIA E. DE' OSSO', 6",58091,ROMA,RM,5.1,Casa di cura privata accreditata,9,CHIRURGIA GENERALE,ACUTI,1,6,0,0,1,7,41.899071,12.412333,"Via Enrico De Osso', 6, 00166 Roma Roma, Italia",,6,Via Enrico De Osso',166,Roma,Aurelio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.567,1,0.63
93,LAZIO,201,1,120163,,CASA DI CURA SAN FELICIANO,"VIA E. DE' OSSO', 6",58091,ROMA,RM,5.1,Casa di cura privata accreditata,20,IMMUNOLOGIA,ACUTI,1,80,0,0,0,80,41.899071,12.412333,"Via Enrico De Osso', 6, 00166 Roma Roma, Italia",,6,Via Enrico De Osso',166,Roma,Aurelio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.567,1,0.63
94,LAZIO,201,1,120163,,CASA DI CURA SAN FELICIANO,"VIA E. DE' OSSO', 6",58091,ROMA,RM,5.1,Casa di cura privata accreditata,26,MEDICINA GENERALE,ACUTI,1,25,0,2,0,27,41.899071,12.412333,"Via Enrico De Osso', 6, 00166 Roma Roma, Italia",,6,Via Enrico De Osso',166,Roma,Aurelio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.567,1,0.63
95,LAZIO,201,1,120163,,CASA DI CURA SAN FELICIANO,"VIA E. DE' OSSO', 6",58091,ROMA,RM,5.1,Casa di cura privata accreditata,29,NEFROLOGIA,ACUTI,1,13,0,0,0,13,41.899071,12.412333,"Via Enrico De Osso', 6, 00166 Roma Roma, Italia",,6,Via Enrico De Osso',166,Roma,Aurelio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.567,1,0.63
96,LAZIO,201,1,120163,,CASA DI CURA SAN FELICIANO,"VIA E. DE' OSSO', 6",58091,ROMA,RM,5.1,Casa di cura privata accreditata,36,ORTOPEDIA E TRAUMATOLOGIA,ACUTI,1,22,0,0,1,23,41.899071,12.412333,"Via Enrico De Osso', 6, 00166 Roma Roma, Italia",,6,Via Enrico De Osso',166,Roma,Aurelio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.567,1,0.63
97,LAZIO,201,1,120163,,CASA DI CURA SAN FELICIANO,"VIA E. DE' OSSO', 6",58091,ROMA,RM,5.1,Casa di cura privata accreditata,38,OTORINOLARINGOIATRIA,ACUTI,1,9,0,0,1,10,41.899071,12.412333,"Via Enrico De Osso', 6, 00166 Roma Roma, Italia",,6,Via Enrico De Osso',166,Roma,Aurelio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.567,1,0.63
98,LAZIO,201,1,120163,,CASA DI CURA SAN FELICIANO,"VIA E. DE' OSSO', 6",58091,ROMA,RM,5.1,Casa di cura privata accreditata,56,RECUPERO E RIABILITAZIONE,RIABILITAZIONE,1,20,0,0,0,20,41.899071,12.412333,"Via Enrico De Osso', 6, 00166 Roma Roma, Italia",,6,Via Enrico De Osso',166,Roma,Aurelio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.567,1,0.63
99,LAZIO,201,1,120179,,CDC ANCELLE FRANCESCANE DEL BUON PASTORE,"VIA DI VALLELUNGA, 8",58091,ROMA,RM,5.1,Casa di cura privata accreditata,56,RECUPERO E RIABILITAZIONE,RIABILITAZIONE,1,41,0,4,0,45,41.909547,12.397117,"Via Di Vallelunga, 8, 00166 Roma Roma, Italia",,8,Via Di Vallelunga,166,Roma,Aurelio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
100,LAZIO,201,1,120179,,CDC ANCELLE FRANCESCANE DEL BUON PASTORE,"VIA DI VALLELUNGA, 8",58091,ROMA,RM,5.1,Casa di cura privata accreditata,60,LUNGODEGENTI,LUNGODEGENZA,1,47,0,0,0,47,41.909547,12.397117,"Via Di Vallelunga, 8, 00166 Roma Roma, Italia",,8,Via Di Vallelunga,166,Roma,Aurelio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
101,LAZIO,201,1,120180,,AURELIA HOSPITAL,VIA AURELIA 860,58091,ROMA,RM,5.1,Casa di cura privata accreditata,2,DAY HOSPITAL,ACUTI,1,0,0,1,0,1,41.885629,12.400144,"Via Aurelia, 860, 00165 Roma Roma, Italia",,860,Via Aurelia,165,Roma,Aurelio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
102,LAZIO,201,1,120180,,AURELIA HOSPITAL,VIA AURELIA 860,58091,ROMA,RM,5.1,Casa di cura privata accreditata,8,CARDIOLOGIA,ACUTI,1,18,0,0,0,18,41.885629,12.400144,"Via Aurelia, 860, 00165 Roma Roma, Italia",,860,Via Aurelia,165,Roma,Aurelio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
103,LAZIO,201,1,120180,,AURELIA HOSPITAL,VIA AURELIA 860,58091,ROMA,RM,5.1,Casa di cura privata accreditata,9,CHIRURGIA GENERALE,ACUTI,1,54,0,0,0,54,41.885629,12.400144,"Via Aurelia, 860, 00165 Roma Roma, Italia",,860,Via Aurelia,165,Roma,Aurelio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
104,LAZIO,201,1,120180,,AURELIA HOSPITAL,VIA AURELIA 860,58091,ROMA,RM,5.1,Casa di cura privata accreditata,26,MEDICINA GENERALE,ACUTI,1,26,0,0,0,26,41.885629,12.400144,"Via Aurelia, 860, 00165 Roma Roma, Italia",,860,Via Aurelia,165,Roma,Aurelio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
105,LAZIO,201,1,120180,,AURELIA HOSPITAL,VIA AURELIA 860,58091,ROMA,RM,5.1,Casa di cura privata accreditata,29,NEFROLOGIA,ACUTI,1,10,0,0,0,10,41.885629,12.400144,"Via Aurelia, 860, 00165 Roma Roma, Italia",,860,Via Aurelia,165,Roma,Aurelio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
106,LAZIO,201,1,120180,,AURELIA HOSPITAL,VIA AURELIA 860,58091,ROMA,RM,5.1,Casa di cura privata accreditata,36,ORTOPEDIA E TRAUMATOLOGIA,ACUTI,1,20,0,0,0,20,41.885629,12.400144,"Via Aurelia, 860, 00165 Roma Roma, Italia",,860,Via Aurelia,165,Roma,Aurelio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
107,LAZIO,201,1,120180,,AURELIA HOSPITAL,VIA AURELIA 860,58091,ROMA,RM,5.1,Casa di cura privata accreditata,37,OSTETRICIA E GINECOLOGIA,ACUTI,1,5,0,0,0,5,41.885629,12.400144,"Via Aurelia, 860, 00165 Roma Roma, Italia",,860,Via Aurelia,165,Roma,Aurelio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
108,LAZIO,201,1,120180,,AURELIA HOSPITAL,VIA AURELIA 860,58091,ROMA,RM,5.1,Casa di cura privata accreditata,43,UROLOGIA,ACUTI,1,10,0,0,0,10,41.885629,12.400144,"Via Aurelia, 860, 00165 Roma Roma, Italia",,860,Via Aurelia,165,Roma,Aurelio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
109,LAZIO,201,1,120180,,AURELIA HOSPITAL,VIA AURELIA 860,58091,ROMA,RM,5.1,Casa di cura privata accreditata,49,TERAPIA INTENSIVA,ACUTI,1,11,0,0,0,11,41.885629,12.400144,"Via Aurelia, 860, 00165 Roma Roma, Italia",,860,Via Aurelia,165,Roma,Aurelio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
110,LAZIO,201,1,120180,,AURELIA HOSPITAL,VIA AURELIA 860,58091,ROMA,RM,5.1,Casa di cura privata accreditata,50,UNITA` CORONARICA,ACUTI,1,8,0,0,0,8,41.885629,12.400144,"Via Aurelia, 860, 00165 Roma Roma, Italia",,860,Via Aurelia,165,Roma,Aurelio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
111,LAZIO,201,1,120180,,AURELIA HOSPITAL,VIA AURELIA 860,58091,ROMA,RM,5.1,Casa di cura privata accreditata,51,ASTANTERIA,ACUTI,1,12,0,0,0,12,41.885629,12.400144,"Via Aurelia, 860, 00165 Roma Roma, Italia",,860,Via Aurelia,165,Roma,Aurelio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
112,LAZIO,201,1,120180,,AURELIA HOSPITAL,VIA AURELIA 860,58091,ROMA,RM,5.1,Casa di cura privata accreditata,56,RECUPERO E RIABILITAZIONE,RIABILITAZIONE,1,49,0,5,0,54,41.885629,12.400144,"Via Aurelia, 860, 00165 Roma Roma, Italia",,860,Via Aurelia,165,Roma,Aurelio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
113,LAZIO,201,1,120180,,AURELIA HOSPITAL,VIA AURELIA 860,58091,ROMA,RM,5.1,Casa di cura privata accreditata,98,DAY SURGERY,ACUTI,1,0,0,0,7,7,41.885629,12.400144,"Via Aurelia, 860, 00165 Roma Roma, Italia",,860,Via Aurelia,165,Roma,Aurelio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
